GeneratorName=FCCS 3.0,GeneratorVersion=3.0.0,DateCreated=07/18/2016
fuelbed_number,filename,cover_type,ecoregion,overstory_loading,midstory_loading,understory_loading,snags_c1_foliage_loading,snags_c1wo_foliage_loading,snags_c1_wood_loading,snags_c2_loading,snags_c3_loading,shrubs_primary_loading,shrubs_secondary_loading,shrubs_primary_perc_live,shrubs_secondary_perc_live,nw_primary_loading,nw_secondary_loading,nw_primary_perc_live,nw_secondary_perc_live,w_sound_0_quarter_loading,w_sound_quarter_1_loading,w_sound_1_3_loading,w_sound_3_9_loading,w_sound_9_20_loading,w_sound_gt20_loading,w_rotten_3_9_loading,w_rotten_9_20_loading,w_rotten_gt20_loading,w_stump_sound_loading,w_stump_rotten_loading,w_stump_lightered_loading,litter_depth,litter_loading,lichen_depth,lichen_loading,moss_depth,moss_loading,basal_accum_loading,squirrel_midden_loading,ladderfuels_loading,duff_lower_depth,duff_lower_loading,duff_upper_depth,duff_upper_loading,pile_clean_loading,pile_dirty_loading,pile_vdirty_loading,Total_available_fuel_loading,efg_natural,efg_activity
9012,sobolSamplefb,66,230,0.269527,0.16335,0,1.28800412375201,0,0,0,0,3.1620306758536,0.694117,80,80,0.609354754141532,0.05,80,80,0.104745229110122,1.94548311696947,5.47957606404088,4.60887041370664,0.1,0,0.070357523933053,0,0,0,0,0,3.0407009571325,23.09852647861,0,0,0,0,0,0,0,0,0,3.3853747109524,10.538755567451,0,0,0,5.528644,11,11
9013,sobolSamplefb,66,230,0.269527,0.16335,0,0.842498259764632,0,0,0,0,1.05624631236773,0.694117,80,80,1.01352223647991,0.05,80,80,0.0335226487368345,0.86526612875797,6.7742765822541,1.22207510003867,0.1,0,0.547351557519287,0,0,0,0,0,1.43442971980199,10.0238450459251,0,0,0,0,0,0,0,0,0,3.09764098067256,24.0969416843634,0,0,0,5.528644,11,11
9014,sobolSamplefb,66,230,0.269527,0.16335,0,4.35307267104742,0,0,0,0,3.20160993726924,0.694117,80,80,0.418584240751807,0.05,80,80,0.2620741225034,1.69379485167191,2.05312516673468,0.147062111870386,0.1,0,0.462164284433238,0,0,0,0,0,5.53410243530758,11.12855743133,0,0,0,0,0,0,0,0,0,3.94213789328793,2.5425689945044,0,0,0,5.528644,11,11
9015,sobolSamplefb,66,230,0.269527,0.16335,0,4.1419371668147,0,0,0,0,5.78645607945975,0.694117,80,80,0.815754529216792,0.05,80,80,0.142625125348568,1.84295642428659,1.14869164886884,1.26362572674267,0.1,0,0.630494897169992,0,0,0,0,0,1.75411068390124,7.63533661987633,0,0,0,0,0,0,0,0,0,3.62800503447233,18.7531316510774,0,0,0,5.528644,11,11
9016,sobolSamplefb,66,230,0.269527,0.16335,0,2.5339780148631,0,0,0,0,4.87794553944841,0.694117,80,80,0.521094462380279,0.05,80,80,0.275641390681267,0.374279909569771,6.30984462611377,2.4806276649246,0.1,0,0.452143440227955,0,0,0,0,0,2.12704448943026,14.835031112358,0,0,0,0,0,0,0,0,0,5.25815501012141,28.5677875965787,0,0,0,5.528644,11,11
9017,sobolSamplefb,66,230,0.269527,0.16335,0,3.05289010066027,0,0,0,0,1.37685334768146,0.694117,80,80,0.449583545629866,0.05,80,80,0.0767584521323442,1.14904757349193,8.18562674767338,0.237682712148409,0.1,0,0.0764317370811477,0,0,0,0,0,2.67346146572381,7.84954810585361,0,0,0,0,0,0,0,0,0,3.99551844016276,16.9581982474728,0,0,0,5.528644,11,11
9018,sobolSamplefb,66,230,0.269527,0.16335,0,3.75242047615909,0,0,0,0,4.23333697072696,0.694117,80,80,0.703014475002419,0.05,80,80,0.146784745082259,0.0137144347401336,0.387383994758129,0.96568922383897,0.1,0,0.440652732825838,0,0,0,0,0,3.61936182838865,18.119392154417,0,0,0,0,0,0,0,0,0,4.14217683429225,10.4998451096658,0,0,0,5.528644,11,11
9019,sobolSamplefb,66,230,0.269527,0.16335,0,0.817449612230995,0,0,0,0,5.34487918633968,0.694117,80,80,0.564481149672065,0.05,80,80,0.190500128269196,0.150022707556375,5.52050059616566,2.31017066812189,0.1,0,0.173010699762963,0,0,0,0,0,1.99305687481537,10.8742771861656,0,0,0,0,0,0,0,0,0,3.87879765696032,8.23453744869679,0,0,0,5.528644,11,11
9020,sobolSamplefb,66,230,0.269527,0.16335,0,0.197616692247801,0,0,0,0,2.89874235393479,0.694117,80,80,0.522757588746026,0.05,80,80,0.174643323048949,1.72575228291192,3.70529695048928,0.799287732682656,0.1,0,0.75503562906757,0,0,0,0,0,5.45590580794029,21.3624602705985,0,0,0,0,0,0,0,0,0,2.28013401799602,27.2676119179605,0,0,0,5.528644,11,11
9021,sobolSamplefb,66,230,0.269527,0.16335,0,0.412523262193893,0,0,0,0,0.512370202434249,0.694117,80,80,0.818130412499886,0.05,80,80,0.239972160458565,1.29622197202407,0.465725726950914,2.15525537358923,0.1,0,0.234708851035684,0,0,0,0,0,5.66305825564079,6.48262669200078,0,0,0,0,0,0,0,0,0,2.5877335494319,3.10242014672142,0,0,0,5.528644,11,11
9022,sobolSamplefb,66,230,0.269527,0.16335,0,0.206786872087512,0,0,0,0,5.76750585264061,0.694117,80,80,0.989237218850758,0.05,80,80,0.0343271318823099,0.657191135910341,5.81334255131893,3.43060059589567,0.1,0,0.599358750712126,0,0,0,0,0,3.14675660178997,16.2179252227582,0,0,0,0,0,0,0,0,0,3.54569961978169,17.8522984301811,0,0,0,5.528644,11,11
9023,sobolSamplefb,66,230,0.269527,0.16335,0,2.6756251233737,0,0,0,0,2.6357388809463,0.694117,80,80,0.386603279609699,0.05,80,80,0.287849757149816,0.304882310651243,7.16238703985699,4.75336320403637,0.1,0,0.322146645672619,0,0,0,0,0,2.92405793466605,12.0094036788959,0,0,0,0,0,0,0,0,0,2.49291874845885,3.58840886794031,0,0,0,5.528644,11,11
9024,sobolSamplefb,66,230,0.269527,0.16335,0,4.12674952971424,0,0,0,0,3.6195890348684,0.694117,80,80,0.773935693327803,0.05,80,80,0.241170617714524,1.94332235078048,3.17617233552039,3.80654929224076,0.1,0,0.378833006988279,0,0,0,0,0,4.56518212633207,4.16237032358069,0,0,0,0,0,0,0,0,0,2.76926024726732,29.2663226480875,0,0,0,5.528644,11,11
9025,sobolSamplefb,66,230,0.269527,0.16335,0,1.64254340880644,0,0,0,0,3.26909563270397,0.694117,80,80,0.481926918437239,0.05,80,80,0.294465043768287,0.0446392578966917,1.88395195684396,3.3826850065114,0.1,0,0.809306646622717,0,0,0,0,0,5.41064255210571,11.2567687214632,0,0,0,0,0,0,0,0,0,2.95236207517562,23.6710788275488,0,0,0,5.528644,11,11
9026,sobolSamplefb,66,230,0.269527,0.16335,0,4.150179194781,0,0,0,0,0.530525139388628,0.694117,80,80,0.526957403635606,0.05,80,80,0.0766208544373512,1.42541082350817,5.23112752210349,0.70003386146063,0.1,0,0.180423730327748,0,0,0,0,0,3.70612285452895,4.00362844225485,0,0,0,0,0,0,0,0,0,2.74657811203599,28.3971517158067,0,0,0,5.528644,11,11
9027,sobolSamplefb,66,230,0.269527,0.16335,0,1.667813790977,0,0,0,0,5.29833110868465,0.694117,80,80,0.50203503066441,0.05,80,80,0.181892575100064,0.84057488870714,5.3607066386845,4.74440308747627,0.1,0,0.589468105933629,0,0,0,0,0,2.58897252384573,16.8452670965856,0,0,0,0,0,0,0,0,0,2.51604871624149,8.76168000372592,0,0,0,5.528644,11,11
9028,sobolSamplefb,66,230,0.269527,0.16335,0,0.307184471342713,0,0,0,0,2.97200674236752,0.694117,80,80,0.586402260465547,0.05,80,80,0.273595477417111,0.579349921926857,9.09117080083117,2.99178732758714,0.1,0,0.10630950902123,0,0,0,0,0,5.16784873989411,22.5804296800215,0,0,0,0,0,0,0,0,0,4.63594270609552,12.1052777978964,0,0,0,5.528644,11,11
9029,sobolSamplefb,66,230,0.269527,0.16335,0,2.08068389923917,0,0,0,0,3.97706402551848,0.694117,80,80,0.324961612431798,0.05,80,80,0.225251273959875,2.00954336731788,3.27805689295754,0.851088313325308,0.1,0,0.767913241381757,0,0,0,0,0,2.88109339810908,6.74758827668149,0,0,0,0,0,0,0,0,0,5.06200202152319,23.7735162178846,0,0,0,5.528644,11,11
9030,sobolSamplefb,66,230,0.269527,0.16335,0,3.62814856677503,0,0,0,0,2.79854917894118,0.694117,80,80,0.960072555171791,0.05,80,80,0.252609172686934,0.0911109147593381,2.71277172005735,4.00214611271815,0.1,0,0.596108458647504,0,0,0,0,0,2.18154702983797,11.1274037957005,0,0,0,0,0,0,0,0,0,2.65935978619149,2.08949454578105,0,0,0,5.528644,11,11
9031,sobolSamplefb,66,230,0.269527,0.16335,0,4.00775808986044,0,0,0,0,5.33564285986125,0.694117,80,80,0.736892477888614,0.05,80,80,0.0189320465177298,0.570639862750658,4.05911667099223,2.21997966225212,0.1,0,0.568575637275353,0,0,0,0,0,3.0027750572376,9.9594283614587,0,0,0,0,0,0,0,0,0,4.08013067792496,8.23185062200762,0,0,0,5.528644,11,11
9032,sobolSamplefb,66,230,0.269527,0.16335,0,4.25838399351156,0,0,0,0,2.52579398880247,0.694117,80,80,0.176483581680804,0.05,80,80,0.232375851348043,0.745242523804308,4.87413257379085,0.656554872142617,0.1,0,0.657228621789254,0,0,0,0,0,6.0427697234042,13.0330968630314,0,0,0,0,0,0,0,0,0,3.15019530020934,0.581643177908845,0,0,0,5.528644,11,11
9033,sobolSamplefb,66,230,0.269527,0.16335,0,3.92121667244705,0,0,0,0,2.33876795206219,0.694117,80,80,0.0402088714647107,0.05,80,80,0.131744363978505,1.40780941539165,5.15347394468263,0.654262633696664,0.1,0,0.162054561399855,0,0,0,0,0,3.85763681431301,9.16514748561196,0,0,0,0,0,0,0,0,0,2.46479523556773,25.9352343706973,0,0,0,5.528644,11,11
9034,sobolSamplefb,66,230,0.269527,0.16335,0,3.58313459386863,0,0,0,0,0.47609858259093,0.694117,80,80,0.442877976258751,0.05,80,80,0.15990763835609,1.80904697246757,5.79660631904379,0.719445022378582,0.1,0,0.0811626261193305,0,0,0,0,0,4.99960914484225,7.54152629678603,0,0,0,0,0,0,0,0,0,3.3960795819019,20.0981448678346,0,0,0,5.528644,11,11
9035,sobolSamplefb,66,230,0.269527,0.16335,0,0.67414107483998,0,0,0,0,5.80051162092015,0.694117,80,80,0.60460829482181,0.05,80,80,0.0415673460811377,1.82401680403669,2.25985818159766,4.70788424876472,0.1,0,0.21032000538893,0,0,0,0,0,4.73943922886625,20.2554004436638,0,0,0,0,0,0,0,0,0,2.50907016703859,12.7179470700072,0,0,0,5.528644,11,11
9036,sobolSamplefb,66,230,0.269527,0.16335,0,1.80681009065034,0,0,0,0,0.780081110293977,0.694117,80,80,0.883785221236758,0.05,80,80,0.215695215538144,2.07254631327466,7.34961887191981,3.31852439259412,0.1,0,0.788357875896617,0,0,0,0,0,4.29989622818306,6.62961260467302,0,0,0,0,0,0,0,0,0,2.34285891140299,26.1508400426293,0,0,0,5.528644,11,11
9037,sobolSamplefb,66,230,0.269527,0.16335,0,4.49755322635454,0,0,0,0,4.01673972664867,0.694117,80,80,0.960968741273973,0.05,80,80,0.197128235250711,0.443298764322885,7.21147102087736,1.44939977962803,0.1,0,0.617158661186695,0,0,0,0,0,4.62681572343223,20.4081503389217,0,0,0,0,0,0,0,0,0,4.13517148472928,24.8971582756005,0,0,0,5.528644,11,11
9038,sobolSamplefb,66,230,0.269527,0.16335,0,4.15467426756863,0,0,0,0,4.35232599349692,0.694117,80,80,0.576663757546339,0.05,80,80,0.175119305029511,1.4074993159147,9.06402394347824,3.72464260789938,0.1,0,0.155387351238169,0,0,0,0,0,5.24798910360783,3.03325197429396,0,0,0,0,0,0,0,0,0,4.2228735548947,16.6149993216852,0,0,0,5.528644,11,11
9039,sobolSamplefb,66,230,0.269527,0.16335,0,3.00191496966314,0,0,0,0,3.87272258439101,0.694117,80,80,0.360474873078056,0.05,80,80,0.278054031804204,0.235343700690195,8.09688823181204,1.07826740046032,0.1,0,0.645351611641235,0,0,0,0,0,2.59814206345007,14.4294270215137,0,0,0,0,0,0,0,0,0,2.63892572551966,19.8879761134973,0,0,0,5.528644,11,11
9040,sobolSamplefb,66,230,0.269527,0.16335,0,0.780318156860304,0,0,0,0,5.8129144558683,0.694117,80,80,0.586790993227623,0.05,80,80,0.118150340467691,0.170897149317898,1.20047454686835,0.934664110882673,0.1,0,0.761395055851899,0,0,0,0,0,5.40018017518334,6.3964260762604,0,0,0,0,0,0,0,0,0,3.63735775814671,2.50543164258823,0,0,0,5.528644,11,11
9041,sobolSamplefb,66,230,0.269527,0.16335,0,1.76658763585286,0,0,0,0,0.619074029596522,0.694117,80,80,0.754303092684131,0.05,80,80,0.258961858227849,2.16882197262906,0.449750546114519,3.29899402983906,0.1,0,0.680242196302861,0,0,0,0,0,3.10776864972897,4.37043198408093,0,0,0,0,0,0,0,0,0,4.98724143136619,19.2435488196183,0,0,0,5.528644,11,11
9042,sobolSamplefb,66,230,0.269527,0.16335,0,4.66487494867482,0,0,0,0,5.27573445584159,0.694117,80,80,0.991676506970543,0.05,80,80,0.147025209218264,1.21830270454008,3.13754160855897,1.86228020643862,0.1,0,0.00757094696629792,0,0,0,0,0,3.92895312008448,19.6080794937955,0,0,0,0,0,0,0,0,0,2.66123222402111,17.1337794211926,0,0,0,5.528644,11,11
9043,sobolSamplefb,66,230,0.269527,0.16335,0,0.435837015856524,0,0,0,0,0.967496890751645,0.694117,80,80,0.729779021115974,0.05,80,80,0.247442602738738,2.28819342735596,4.83789413074031,4.28616517377319,0.1,0,0.118095071958378,0,0,0,0,0,2.2152372360602,7.21639662890695,0,0,0,0,0,0,0,0,0,5.28876123438776,3.74374231591355,0,0,0,5.528644,11,11
9044,sobolSamplefb,66,230,0.269527,0.16335,0,0.39931966803223,0,0,0,0,4.97009376175702,0.694117,80,80,0.0198691959260032,0.05,80,80,0.299909188076854,1.54684646250867,1.77898831500672,2.05593619497772,0.1,0,0.32071858713869,0,0,0,0,0,1.9637837805599,22.002775302045,0,0,0,0,0,0,0,0,0,4.86953608602518,20.2750813002884,0,0,0,5.528644,11,11
9045,sobolSamplefb,66,230,0.269527,0.16335,0,1.15304682511371,0,0,0,0,2.21084901574999,0.694117,80,80,0.205742122186348,0.05,80,80,0.0288796546310186,1.00325401690789,1.23256770112552,3.46032275026757,0.1,0,0.530013034678995,0,0,0,0,0,2.89737735742703,3.18515084004495,0,0,0,0,0,0,0,0,0,3.51182048896933,18.8214092610637,0,0,0,5.528644,11,11
9046,sobolSamplefb,66,230,0.269527,0.16335,0,3.07166880244343,0,0,0,0,4.76348189420532,0.694117,80,80,0.778509263880551,0.05,80,80,0.0485180542618036,2.40230803387519,2.00999574930407,3.38664676267421,0.1,0,0.242416028627194,0,0,0,0,0,4.5642129140906,14.5936483757617,0,0,0,0,0,0,0,0,0,3.24099160046084,24.7552926459722,0,0,0,5.528644,11,11
9047,sobolSamplefb,66,230,0.269527,0.16335,0,4.39308226233535,0,0,0,0,2.81403975507244,0.694117,80,80,0.915623973158654,0.05,80,80,0.0688676667958498,2.16886600219086,2.98183063646778,2.28778009198559,0.1,0,0.705912019428797,0,0,0,0,0,5.90494811666198,9.9337162339408,0,0,0,0,0,0,0,0,0,5.00424423247343,10.2489425273286,0,0,0,5.528644,11,11
9048,sobolSamplefb,66,230,0.269527,0.16335,0,2.80758393167798,0,0,0,0,2.30007275804412,0.694117,80,80,0.752784831728786,0.05,80,80,0.0905624140053987,0.0328803802058101,3.6918569314573,4.57824147202074,0.1,0,0.33696540387813,0,0,0,0,0,5.60257038172334,21.3811286204541,0,0,0,0,0,0,0,0,0,4.59326842107997,8.25671131399926,0,0,0,5.528644,11,11
9049,sobolSamplefb,66,230,0.269527,0.16335,0,4.09970787299704,0,0,0,0,1.33675139487721,0.694117,80,80,0.0952977176872082,0.05,80,80,0.123989939466119,0.0473335268776865,5.48945528564043,3.01239009346068,0.1,0,0.278777159028686,0,0,0,0,0,4.54115975887515,10.8139598232973,0,0,0,0,0,0,0,0,0,4.10607556907088,29.0756277343864,0,0,0,5.528644,11,11
9050,sobolSamplefb,66,230,0.269527,0.16335,0,1.40804566053348,0,0,0,0,0.724227449190803,0.694117,80,80,0.743995847005863,0.05,80,80,0.270429631322622,1.85329810592719,0.655770724136382,0.674445503153838,0.1,0,0.276677854456939,0,0,0,0,0,4.2779782433901,18.7708614088176,0,0,0,0,0,0,0,0,0,5.1520013146312,23.2188674049312,0,0,0,5.528644,11,11
9051,sobolSamplefb,66,230,0.269527,0.16335,0,2.57520158572588,0,0,0,0,0.544726467812434,0.694117,80,80,0.0370954928803258,0.05,80,80,0.272485949844122,1.67733709718474,4.99540296539664,1.67569039564952,0.1,0,0.00979295291937887,0,0,0,0,0,5.23364516079426,21.5750611171639,0,0,0,0,0,0,0,0,0,3.49959864159953,18.3463697442273,0,0,0,5.528644,11,11
9052,sobolSamplefb,66,230,0.269527,0.16335,0,1.49445785698667,0,0,0,0,4.84674657250754,0.694117,80,80,0.714332138118334,0.05,80,80,0.12519936837256,1.20689131168742,1.70978940092027,4.4729889164404,0.1,0,0.521315057384781,0,0,0,0,0,1.77089831338264,15.7267412906792,0,0,0,0,0,0,0,0,0,3.34238966374192,13.1188986152597,0,0,0,5.528644,11,11
9053,sobolSamplefb,66,230,0.269527,0.16335,0,2.03318216242222,0,0,0,0,3.14428346986882,0.694117,80,80,0.419807258038782,0.05,80,80,0.164692818596959,0.0972209833441304,3.87133869403042,2.19183929125313,0.1,0,0.74412724122405,0,0,0,0,0,3.96607020922005,9.13212636241689,0,0,0,0,0,0,0,0,0,4.01746943289787,2.39964432285167,0,0,0,5.528644,11,11
9054,sobolSamplefb,66,230,0.269527,0.16335,0,2.56236640864797,0,0,0,0,1.42354091289919,0.694117,80,80,0.393822139827535,0.05,80,80,0.101875989884138,2.65577316553519,4.70485043051653,2.42204331499757,0.1,0,0.556773583907634,0,0,0,0,0,2.02153953870758,9.95343904844951,0,0,0,0,0,0,0,0,0,4.13894347600034,6.19636163150892,0,0,0,5.528644,11,11
9055,sobolSamplefb,66,230,0.269527,0.16335,0,4.52505303021661,0,0,0,0,0.770905084325932,0.694117,80,80,0.592457590077538,0.05,80,80,0.305741508677602,2.21827603644412,5.87540604192764,4.61716811942216,0.1,0,0.673556731026619,0,0,0,0,0,3.88988560480066,3.25363387673162,0,0,0,0,0,0,0,0,0,3.17617307179701,26.8569875534344,0,0,0,5.528644,11,11
9056,sobolSamplefb,66,230,0.269527,0.16335,0,2.17133317235066,0,0,0,0,3.24970935384743,0.694117,80,80,0.00285511915571988,0.05,80,80,0.223518895506859,2.54834823769425,4.7287487005908,2.96586197436973,0.1,0,0.0189259216655046,0,0,0,0,0,3.43044757588767,3.81984616464935,0,0,0,0,0,0,0,0,0,3.46831612943532,18.0745576791884,0,0,0,5.528644,11,11
9057,sobolSamplefb,66,230,0.269527,0.16335,0,0.498152355035302,0,0,0,0,4.40815848120954,0.694117,80,80,0.969959180604201,0.05,80,80,0.292357067987323,1.47427291924507,8.00294453990646,4.31648696446652,0.1,0,0.722062798067927,0,0,0,0,0,6.07179841043428,15.0275916852104,0,0,0,0,0,0,0,0,0,4.27756546750665,21.5920766052464,0,0,0,5.528644,11,11
9058,sobolSamplefb,66,230,0.269527,0.16335,0,0.613152192100883,0,0,0,0,3.66169410089962,0.694117,80,80,0.485817963257432,0.05,80,80,0.0409146826714277,1.43269523297344,5.93492796401493,0.337956734559964,0.1,0,0.579465207359753,0,0,0,0,0,3.76110101074912,2.04153488623444,0,0,0,0,0,0,0,0,0,3.59401773349382,5.94972936669365,0,0,0,5.528644,11,11
9059,sobolSamplefb,66,230,0.269527,0.16335,0,4.18695050598728,0,0,0,0,4.99875682784244,0.694117,80,80,0.791889500361867,0.05,80,80,0.238922095373273,2.49126592323091,0.192120728706941,4.67696705173701,0.1,0,0.796073924065567,0,0,0,0,0,4.30913085615262,22.8644230017718,0,0,0,0,0,0,0,0,0,5.13776589565445,3.2450775251817,0,0,0,5.528644,11,11
9060,sobolSamplefb,66,230,0.269527,0.16335,0,4.3972595938244,0,0,0,0,1.16063799420372,0.694117,80,80,0.295046459021978,0.05,80,80,0.187812409922481,0.511801510060207,6.03742803548463,1.16062753696088,0.1,0,0.636351252510212,0,0,0,0,0,1.83762271955609,8.837261819751,0,0,0,0,0,0,0,0,0,4.58012119335681,3.26629192077555,0,0,0,5.528644,11,11
9061,sobolSamplefb,66,230,0.269527,0.16335,0,2.04227186035971,0,0,0,0,3.03862541609909,0.694117,80,80,0.56477498273598,0.05,80,80,0.293301919028163,1.64980283125118,7.01410488219932,1.37354124352662,0.1,0,0.641197826960124,0,0,0,0,0,5.89861657526344,18.9488388938177,0,0,0,0,0,0,0,0,0,2.75096978054335,7.72558839390054,0,0,0,5.528644,11,11
9062,sobolSamplefb,66,230,0.269527,0.16335,0,3.85943779638969,0,0,0,0,3.38459647820797,0.694117,80,80,0.604400172724854,0.05,80,80,0.267753274962306,2.40629819975328,1.90093343799002,2.09724966271128,0.1,0,0.120851978580467,0,0,0,0,0,2.29873642199673,18.1294277146738,0,0,0,0,0,0,0,0,0,2.36871640177071,21.08602361836,0,0,0,5.528644,11,11
9063,sobolSamplefb,66,230,0.269527,0.16335,0,3.66402975586663,0,0,0,0,2.12010171194561,0.694117,80,80,0.853054508403875,0.05,80,80,0.0568131410330534,1.95522979764082,4.55183268528432,2.52336692132987,0.1,0,0.311401278125122,0,0,0,0,0,4.22197760253213,8.17842089909129,0,0,0,0,0,0,0,0,0,2.32175033949083,6.33902163316961,0,0,0,5.528644,11,11
9064,sobolSamplefb,66,230,0.269527,0.16335,0,2.24875389846135,0,0,0,0,2.16924003554042,0.694117,80,80,0.772754778305534,0.05,80,80,0.225322423949838,0.350980867367238,0.445506036384031,1.97153210110404,0.1,0,0.129311336921528,0,0,0,0,0,4.86162784273736,21.2566027047159,0,0,0,0,0,0,0,0,0,4.39098262454243,7.03798678707797,0,0,0,5.528644,11,11
9065,sobolSamplefb,66,230,0.269527,0.16335,0,0.545170218323358,0,0,0,0,2.78565531868022,0.694117,80,80,0.236600129725412,0.05,80,80,0.0383952441811562,2.49608911684994,2.47879377217963,2.93968427055562,0.1,0,0.785351712005213,0,0,0,0,0,1.61261749605648,8.78697004400194,0,0,0,0,0,0,0,0,0,4.5299006580459,12.0136825662386,0,0,0,5.528644,11,11
