GeneratorName=FCCS   3.0,GeneratorVersion=3.0.0,DateCreated=07/18/2016
fuelbed_number,filename,cover_type,ecoregion,overstory_loading,midstory_loading,understory_loading,snags_c1_foliage_loading,snags_c1wo_foliage_loading,snags_c1_wood_loading,snags_c2_loading,snags_c3_loading,shrubs_primary_loading,shrubs_secondary_loading,shrubs_primary_perc_live,shrubs_secondary_perc_live,nw_primary_loading,nw_secondary_loading,nw_primary_perc_live,nw_secondary_perc_live,w_sound_0_quarter_loading,w_sound_quarter_1_loading,w_sound_1_3_loading,w_sound_3_9_loading,w_sound_9_20_loading,w_sound_gt20_loading,w_rotten_3_9_loading,w_rotten_9_20_loading,w_rotten_gt20_loading,w_stump_sound_loading,w_stump_rotten_loading,w_stump_lightered_loading,litter_depth,litter_loading,lichen_depth,lichen_loading,moss_depth,moss_loading,basal_accum_loading,squirrel_midden_loading,ladderfuels_loading,duff_lower_depth,duff_lower_loading,duff_upper_depth,duff_upper_loading,pile_clean_loading,pile_dirty_loading,pile_vdirty_loading,Total_available_fuel_loading,efg_natural,efg_activity
110056,sobolSamplefb,38,210,6.01128,10.61775,2.51559,0,7.434266,0,2.158602,0.863441,0.494041673256816,0,95,0,0.253193091688483,0,95,0,0.0861595898491131,0.564485328748574,2.88721576776103,1,5,0,0.5,1,0,0.261241,0.020033,0,1,3.90689662976368,0,0,2,0.15,0,0,0,0,0,1,7.92,0.176907,0,0,43.316868,9,9
110057,sobolSamplefb,38,210,6.01128,10.61775,2.51559,0,7.434266,0,2.158602,0.863441,0.336325261160792,0,95,0,0.430553526092826,0,95,0,0.0423019668201717,0.31741872372708,1.12966683878334,1,5,0,0.5,1,0,0.261241,0.020033,0,1,3.10283917551278,0,0,2,0.15,0,0,0,0,0,1,7.92,0.176907,0,0,43.316868,9,9
110058,sobolSamplefb,38,210,6.01128,10.61775,2.51559,0,7.434266,0,2.158602,0.863441,1.5533304909409,0,95,0,0.261370981571213,0,95,0,0.0487752571851396,0.485406743339392,2.55156874791265,1,5,0,0.5,1,0,0.261241,0.020033,0,1,1.26176074992278,0,0,2,0.15,0,0,0,0,0,1,7.92,0.176907,0,0,43.316868,9,9
110059,sobolSamplefb,38,210,6.01128,10.61775,2.51559,0,7.434266,0,2.158602,0.863441,0.31437724259269,0,95,0,0.216855233693693,0,95,0,0.0189684458995916,0.16813060044664,0,1,5,0,0.5,1,0,0.261241,0.020033,0,1,1.12374073679192,0,0,2,0.15,0,0,0,0,0,1,7.92,0.176907,0,0,43.316868,9,9
110060,sobolSamplefb,38,210,6.01128,10.61775,2.51559,0,7.434266,0,2.158602,0.863441,0.731377140604845,0,95,0,0.39975754615329,0,95,0,0.0951858797633421,0.154654097787529,0.607056578499175,1,5,0,0.5,1,0,0.261241,0.020033,0,1,3.28712618337414,0,0,2,0.15,0,0,0,0,0,1,7.92,0.176907,0,0,43.316868,9,9
110061,sobolSamplefb,38,210,6.01128,10.61775,2.51559,0,7.434266,0,2.158602,0.863441,1.1091922506182,0,95,0,0.0578156930714062,0,95,0,0.0772854287738369,0.0325550218622641,0.136884387031593,1,5,0,0.5,1,0,0.261241,0.020033,0,1,4.60918075558338,0,0,2,0.15,0,0,0,0,0,1,7.92,0.176907,0,0,43.316868,9,9
110062,sobolSamplefb,38,210,6.01128,10.61775,2.51559,0,7.434266,0,2.158602,0.863441,0.831251665377075,0,95,0,0.174574745482626,0,95,0,0.0203739719574774,1.10702129647375,2.71990149038398,1,5,0,0.5,1,0,0.261241,0.020033,0,1,1.28765789635918,0,0,2,0.15,0,0,0,0,0,1,7.92,0.176907,0,0,43.316868,9,9
110063,sobolSamplefb,38,210,6.01128,10.61775,2.51559,0,7.434266,0,2.158602,0.863441,0.444955631734295,0,95,0,0.157184698362573,0,95,0,0.0695595904239269,0.400181596094421,0,1,5,0,0.5,1,0,0.261241,0.020033,0,1,3.56047406349383,0,0,2,0.15,0,0,0,0,0,1,7.92,0.176907,0,0,43.316868,9,9
110064,sobolSamplefb,38,210,6.01128,10.61775,2.51559,0,7.434266,0,2.158602,0.863441,0,0,95,0,0.176525479771492,0,95,0,0.0409007581736284,0.20110954845149,1.03605244630912,1,5,0,0.5,1,0,0.261241,0.020033,0,1,1.33954306244282,0,0,2,0.15,0,0,0,0,0,1,7.92,0.176907,0,0,43.316868,9,9
110065,sobolSamplefb,38,210,6.01128,10.61775,2.51559,0,7.434266,0,2.158602,0.863441,0.289537996816317,0,95,0,0.275905207899032,0,95,0,0.0782817323056236,2.36833807167265,9.61767004076997,1,5,0,0.5,1,0,0.261241,0.020033,0,1,1.82386050156736,0,0,2,0.15,0,0,0,0,0,1,7.92,0.176907,0,0,43.316868,9,9
110066,sobolSamplefb,38,210,6.01128,10.61775,2.51559,0,7.434266,0,2.158602,0.863441,0.328442731758586,0,95,0,0.103023963807887,0,95,0,0.0958054518905275,0.799820596439026,1.5051550078904,1,5,0,0.5,1,0,0.261241,0.020033,0,1,0.972676505599915,0,0,2,0.15,0,0,0,0,0,1,7.92,0.176907,0,0,43.316868,9,9
110067,sobolSamplefb,38,210,6.01128,10.61775,2.51559,0,7.434266,0,2.158602,0.863441,0.382968510314866,0,95,0,0.0608952516616724,0,95,0,0.0278923029813825,0,0,1,5,0,0.5,1,0,0.261241,0.020033,0,1,3.15212967217237,0,0,2,0.15,0,0,0,0,0,1,7.92,0.176907,0,0,43.316868,9,9
110068,sobolSamplefb,38,210,6.01128,10.61775,2.51559,0,7.434266,0,2.158602,0.863441,0.71275729245182,0,95,0,0.0904773569631211,0,95,0,0.0833023712159711,1.28856004422305,1.35720643244701,1,5,0,0.5,1,0,0.261241,0.020033,0,1,9.0206760691057,0,0,2,0.15,0,0,0,0,0,1,7.92,0.176907,0,0,43.316868,9,9
110069,sobolSamplefb,38,210,6.01128,10.61775,2.51559,0,7.434266,0,2.158602,0.863441,0,0,95,0,0.0714595923195754,0,95,0,0.148716866367786,1.34300226012423,1.52786141618063,1,5,0,0.5,1,0,0.261241,0.020033,0,1,4.98807304399673,0,0,2,0.15,0,0,0,0,0,1,7.92,0.176907,0,0,43.316868,9,9
110070,sobolSamplefb,38,210,6.01128,10.61775,2.51559,0,7.434266,0,2.158602,0.863441,0.431898171778238,0,95,0,0.423898120475132,0,95,0,0.032660370394775,0.211077292034006,0.764540688661578,1,5,0,0.5,1,0,0.261241,0.020033,0,1,2.11091069226862,0,0,2,0.15,0,0,0,0,0,1,7.92,0.176907,0,0,43.316868,9,9
110071,sobolSamplefb,38,210,6.01128,10.61775,2.51559,0,7.434266,0,2.158602,0.863441,0.0291692820728864,0,95,0,0.0208259516434879,0,95,0,0.0312850767082543,0.236369455812451,1.3060100578335,1,5,0,0.5,1,0,0.261241,0.020033,0,1,9.47949141543418,0,0,2,0.15,0,0,0,0,0,1,7.92,0.176907,0,0,43.316868,9,9
